number,rank,time_id,title,label,上榜时间,最后时间,life_span,date,date_date,date_time,charCount,title_cut
295,22,106426,林芝有多美,4.0,2020-03-21 11:44:01,2020-03-21 17:16:02,19921,2020-03-21 13:12:02,2020-03-21,13:12:02,5,林芝 有多美
295,23,106426,近视眼戴口罩有多痛苦,3.0,2020-03-21 10:04:02,2020-03-21 14:36:01,16319,2020-03-21 13:12:02,2020-03-21,13:12:02,10,近视眼 戴 口罩 痛苦
295,24,106426,假如你脸上有颗痣,3.0,2020-03-21 10:04:02,2020-03-21 16:40:02,23760,2020-03-21 13:12:02,2020-03-21,13:12:02,8,脸上 有颗 痣
295,25,106426,特朗普宣布纽约州为疫情重大灾区,1.0,2020-03-21 10:16:02,2020-03-21 15:46:02,19800,2020-03-21 13:12:02,2020-03-21,13:12:02,15,特朗普 宣布 纽约州 疫情 重大 灾区
295,26,106426,路边小狗的名字取决于朋友,3.0,2020-03-21 10:10:02,2020-03-21 16:08:01,21479,2020-03-21 13:12:02,2020-03-21,13:12:02,12,路边 小狗 名字 取决于 朋友
295,27,106426,世界约三分之一的人饱受睡眠问题折磨,3.0,2020-03-21 11:36:01,2020-03-21 14:22:02,9961,2020-03-21 13:12:02,2020-03-21,13:12:02,17,世界 约 三分之一 人 饱受 睡眠 问题 折磨
295,28,106426,疫情下的海洋馆是什么画风,3.0,2020-03-21 09:58:01,2020-03-21 13:54:01,14160,2020-03-21 13:12:02,2020-03-21,13:12:02,12,疫情 下 海洋馆 画风
295,29,106426,武汉的樱花都开好了,2.0,2020-03-21 11:20:02,2020-03-21 14:04:02,9840,2020-03-21 13:12:02,2020-03-21,13:12:02,9,武汉 樱花 都 开好
295,30,106426,江西所有小区村组取消封闭式管控,2.0,2020-03-21 11:52:02,2020-03-21 13:46:02,6840,2020-03-21 13:12:02,2020-03-21,13:12:02,15,江西 所有 小区 村组 取消 封闭式 管控
295,31,106426,流浪猫每天陪武警站岗,3.0,2020-03-21 10:02:02,2020-03-21 13:56:01,14039,2020-03-21 13:12:02,2020-03-21,13:12:02,10,流浪 猫 每天 陪 武警 站岗
295,32,106426,100万只欧标医用口罩运往意大利,1.0,2020-03-21 10:36:02,2020-03-21 13:56:01,11999,2020-03-21 13:12:02,2020-03-21,13:12:02,16,100 万 只 欧标 医用 口罩 运往 意大利
295,33,106426,卫星遥感显示中国夜间重现光彩,3.0,2020-03-21 11:52:02,2020-03-21 17:46:02,21240,2020-03-21 13:12:02,2020-03-21,13:12:02,14,卫星 遥感 显示 中国 夜间 重现 光彩
295,34,106426,改名也改不了美国防控不力的事实,1.0,2020-03-21 08:22:02,2020-03-21 13:34:02,18720,2020-03-21 13:12:02,2020-03-21,13:12:02,15,改名 改不了 美国 防控 不力 事实
295,35,106426,世卫总干事谭德塞感谢马云,3.0,2020-03-21 11:16:02,2020-03-21 13:54:01,9479,2020-03-21 13:12:02,2020-03-21,13:12:02,12,世卫 总干事 谭 德塞 感谢 马云
295,36,106426,反手涂口红挑战,3.0,2020-03-21 12:12:02,2020-03-21 16:12:02,14400,2020-03-21 13:12:02,2020-03-21,13:12:02,7,反手 涂 口红 挑战
295,37,106426,纽约市长称纽约已成为美国疫情震中,1.0,2020-03-21 10:54:02,2020-03-21 13:44:02,10200,2020-03-21 13:12:02,2020-03-21,13:12:02,16,纽约 市长 称 纽约 已 成为 美国 疫情 震中
295,38,106426,流心芝士年糕,3.0,2020-03-21 12:48:02,2020-03-21 14:28:02,6000,2020-03-21 13:12:02,2020-03-21,13:12:02,6,流心 芝士 年糕
295,39,106426,发错消息的尴尬经历,3.0,2020-03-21 12:48:02,2020-03-21 14:08:02,4800,2020-03-21 13:12:02,2020-03-21,13:12:02,9,发错 消息 尴尬 经历
295,40,106426,中国援助菲律宾医疗物资抵达马尼拉,2.0,2020-03-21 13:00:02,2020-03-21 14:56:02,6960,2020-03-21 13:12:02,2020-03-21,13:12:02,16,中国 援助 菲律宾 医疗 物资 抵达 马尼拉
295,41,106426,2500万人粮食安全恐受蝗灾威胁,2.0,2020-03-21 12:54:01,2020-03-21 13:32:02,2281,2020-03-21 13:12:02,2020-03-21,13:12:02,16,2500 万人 粮食安全 恐受 蝗灾 威胁
295,42,106426,你吃不胖的原因,3.0,2020-03-21 13:00:02,2020-03-21 16:54:02,14040,2020-03-21 13:12:02,2020-03-21,13:12:02,7,吃不胖 原因
295,43,106426,超长充电体质,3.0,2020-03-21 13:02:01,2020-03-21 13:30:02,1681,2020-03-21 13:12:02,2020-03-21,13:12:02,6,超长 充电 体质
295,44,106426,各国参考中国经验建特色方舱医院,2.0,2020-03-21 13:10:02,2020-03-21 15:18:02,7680,2020-03-21 13:12:02,2020-03-21,13:12:02,15,各国 参考 中国 经验 建 特色 方舱 医院
295,45,106426,日本推出监督洗手印章,3.0,2020-03-21 13:10:02,2020-03-21 16:42:02,12720,2020-03-21 13:12:02,2020-03-21,13:12:02,10,日本 推出 监督 洗手 印章
295,46,106426,武汉快递服务全面恢复,2.0,2020-03-21 13:10:02,2020-03-21 13:56:01,2759,2020-03-21 13:12:02,2020-03-21,13:12:02,10,武汉 快递 服务 全面 恢复
295,47,106426,库克新冠病毒检测呈阴性,1.0,2020-03-21 10:38:02,2020-03-21 13:42:02,11040,2020-03-21 13:12:02,2020-03-21,13:12:02,11,库克 新冠 病毒检测 呈 阴性
295,48,106426,美情报机构1月就对新冠疫情发出警告,1.0,2020-03-21 10:06:02,2020-03-21 13:32:02,12360,2020-03-21 13:12:02,2020-03-21,13:12:02,17,美 情报机构 1 月 新冠 疫情 发出 警告
295,49,106426,梨泰院Class,4.0,2020-03-14 00:18:01,2020-03-21 13:14:01,46560,2020-03-21 13:12:02,2020-03-21,13:12:02,8,梨泰院 Class
295,50,106426,意大利医院护士讲述现状,3.0,2020-03-21 10:02:02,2020-03-21 13:28:02,12360,2020-03-21 13:12:02,2020-03-21,13:12:02,11,意大利 医院 护士 讲述 现状
297,1,107146,微信正式支持深色模式,3.0,2020-03-22 11:10:02,2020-03-22 21:16:01,36359,2020-03-22 13:12:01,2020-03-22,13:12:01,10,微信 正式 支持 深色 模式
297,2,107146,专家称疫情去年11月或已在意大利流行,2.0,2020-03-22 11:36:02,2020-03-22 18:54:02,26280,2020-03-22 13:12:01,2020-03-22,13:12:01,18,专家 称 疫情 去年 11 月 已 意大利 流行
297,3,107146,白岩松对疫情下隐瞒行程的人发出提醒,2.0,2020-03-22 12:06:02,2020-03-22 17:00:02,17640,2020-03-22 13:12:01,2020-03-22,13:12:01,17,白岩松 疫情 下 隐瞒 行程 人 发出 提醒
297,4,107146,意大利,2.0,2020-02-24 13:34:01,2020-03-23 06:58:02,62641,2020-03-22 13:12:01,2020-03-22,13:12:01,3,意大利
297,5,107146,特朗普建议口罩消毒重复使用,1.0,2020-03-22 09:20:02,2020-03-22 16:22:02,25320,2020-03-22 13:12:01,2020-03-22,13:12:01,13,特朗普 建议 口罩 消毒 重复使用
297,6,107146,澳总理称美国是澳感染病例最大来源,1.0,2020-03-22 08:32:02,2020-03-22 16:38:02,29160,2020-03-22 13:12:01,2020-03-22,13:12:01,16,澳 总理 称 美国 澳 感染 病例 最大 来源
297,7,107146,塞尔维亚总统亲吻五星红旗,2.0,2020-03-22 07:48:02,2020-03-22 15:48:02,28800,2020-03-22 13:12:01,2020-03-22,13:12:01,12,塞尔维亚 总统 亲吻 五星红旗
297,8,107146,英国3位老奶奶闺蜜抱团隔离,3.0,2020-03-22 09:58:02,2020-03-22 15:20:02,19320,2020-03-22 13:12:01,2020-03-22,13:12:01,13,英国 3 位 老奶奶 闺蜜 抱团 隔离
297,9,107146,武汉抗疫00后说穿上战衣就不是孩子了,2.0,2020-03-22 12:02:02,2020-03-22 16:28:02,15960,2020-03-22 13:12:01,2020-03-22,13:12:01,18,武汉 抗疫 00 后 说穿 上 战衣 不是 孩子
297,10,107146,迪巴拉确诊感染新冠病毒,1.0,2020-03-22 07:58:01,2020-03-22 15:34:02,27361,2020-03-22 13:12:01,2020-03-22,13:12:01,11,迪 巴拉 确诊 感染 新冠 病毒
297,11,107146,武汉有新增确诊病例的情况不实,1.0,2020-03-22 08:12:02,2020-03-22 14:26:02,22440,2020-03-22 13:12:01,2020-03-22,13:12:01,14,武汉 新增 确诊 病例 情况 不 实
297,12,107146,广东首例境外输入关联本地病例,1.0,2020-03-22 09:36:01,2020-03-22 15:26:02,21001,2020-03-22 13:12:01,2020-03-22,13:12:01,14,广东 首例 境外 输入 关联 本地 病例
297,13,107146,爸爸我想抱你,3.0,2020-03-22 10:34:02,2020-03-22 14:58:01,15839,2020-03-22 13:12:01,2020-03-22,13:12:01,6,爸爸 想 抱
297,14,107146,威尼斯河道变清出现海豚,3.0,2020-03-22 07:34:02,2020-03-22 15:20:02,27960,2020-03-22 13:12:01,2020-03-22,13:12:01,11,威尼斯 河道 变 清 出现 海豚
297,15,107146,美国联邦监狱发现首例新冠肺炎病例,1.0,2020-03-22 11:24:01,2020-03-22 14:12:02,10081,2020-03-22 13:12:01,2020-03-22,13:12:01,16,美国联邦 监狱 发现 首例 新冠 肺炎 病例
297,16,107146,喜茶抽奖抽到茶颜悦色粉丝,3.0,2020-03-22 12:30:02,2020-03-22 21:20:01,31799,2020-03-22 13:12:01,2020-03-22,13:12:01,12,喜茶 抽奖 抽到 茶 颜悦色 粉丝
297,17,107146,意大利市长称死亡人数与实际有很大差距,2.0,2020-03-22 12:18:02,2020-03-22 20:30:02,29520,2020-03-22 13:12:01,2020-03-22,13:12:01,18,意大利 市长 称 死亡 人数 实际 很大 差距
297,18,107146,英国女婿,3.0,2020-03-22 12:02:02,2020-03-22 14:56:02,10440,2020-03-22 13:12:01,2020-03-22,13:12:01,4,英国 女婿
297,19,107146,冰清玉洁,3.0,2020-01-15 18:58:01,2020-03-29 10:58:02,57601,2020-03-22 13:12:01,2020-03-22,13:12:01,4,冰清玉洁
297,20,107146,回形针,3.0,2020-02-02 13:06:01,2020-03-23 07:20:01,65640,2020-03-22 13:12:01,2020-03-22,13:12:01,3,回形针
297,21,107146,林小宅 抄袭,4.0,2020-03-22 08:04:01,2020-03-22 17:14:02,33001,2020-03-22 13:12:01,2020-03-22,13:12:01,6,林小宅   抄袭
297,22,107146,王烁,3.0,2020-03-22 12:56:02,2020-03-22 21:40:02,31440,2020-03-22 13:12:01,2020-03-22,13:12:01,2,王烁
297,23,107146,超50000日本观众围观奥运圣火,2.0,2020-03-22 12:40:02,2020-03-22 15:46:02,11160,2020-03-22 13:12:01,2020-03-22,13:12:01,16,超 50000 日本 观众 围观 奥运 圣火
297,24,107146,特朗普抱怨疫情影响自家生意,1.0,2020-03-22 10:54:02,2020-03-22 18:30:02,27360,2020-03-22 13:12:01,2020-03-22,13:12:01,13,特朗普 抱怨 疫情 影响 生意
297,25,107146,央行称现在断定全球进入经济危机还尚早,2.0,2020-03-22 11:36:02,2020-03-22 15:26:02,13800,2020-03-22 13:12:01,2020-03-22,13:12:01,18,央行 称 现在 断定 全球 进入 经济危机 还 尚早
297,26,107146,鼻塞的正确读音,3.0,2020-03-22 12:40:02,2020-03-22 19:16:02,23760,2020-03-22 13:12:01,2020-03-22,13:12:01,7,鼻塞 正确 读音
297,27,107146,我是唱作人2阵容,4.0,2020-03-22 11:44:02,2020-03-22 18:58:01,26039,2020-03-22 13:12:01,2020-03-22,13:12:01,8,唱 作人 2 阵容
297,28,107146,闺蜜日,3.0,2020-03-22 11:30:01,2020-03-22 17:12:02,20521,2020-03-22 13:12:01,2020-03-22,13:12:01,3,闺蜜 日
297,29,107146,苹果将向美国欧洲医院捐赠口罩,1.0,2020-03-22 11:44:02,2020-03-22 21:08:02,33840,2020-03-22 13:12:01,2020-03-22,13:12:01,14,苹果 美国 欧洲 医院 捐赠 口罩
297,30,107146,梨泰院,4.0,2020-03-22 08:54:01,2020-03-22 17:14:02,30001,2020-03-22 13:12:01,2020-03-22,13:12:01,3,梨泰院
297,31,107146,金融系统1137人感染42人去世,1.0,2020-03-22 10:52:01,2020-03-22 15:36:02,17041,2020-03-22 13:12:01,2020-03-22,13:12:01,16,金融 系统 1137 人 感染 42 人 去世
297,32,107146,长城宽带断网,3.0,2020-03-22 11:54:02,2020-03-22 19:38:02,27840,2020-03-22 13:12:01,2020-03-22,13:12:01,6,长城 宽带 断网
297,33,107146,肖战,4.0,2020-02-27 12:54:01,2020-12-09 10:34:02,78001,2020-03-22 13:12:01,2020-03-22,13:12:01,2,肖战
297,34,107146,男子隐瞒境外归国经历私自外出被拘,2.0,2020-03-22 12:42:02,2020-03-22 16:56:02,15240,2020-03-22 13:12:01,2020-03-22,13:12:01,16,男子 隐瞒 境外 归国 经历 私自 外出 拘
297,35,107146,养猫之后才知道的事,3.0,2020-03-22 12:00:02,2020-03-22 19:06:02,25560,2020-03-22 13:12:01,2020-03-22,13:12:01,9,养猫 之后 才 知道 事
297,36,107146,新冠疫苗首批志愿者,1.0,2020-03-22 10:20:02,2020-03-22 14:18:02,14280,2020-03-22 13:12:01,2020-03-22,13:12:01,9,新冠 疫苗 首批 志愿者
297,37,107146,电饭煲做岀的神仙美食,3.0,2020-03-22 11:36:02,2020-03-22 14:20:01,9839,2020-03-22 13:12:01,2020-03-22,13:12:01,10,电饭煲 做 岀 神仙 美食
297,38,107146,沙井,3.0,2020-03-22 11:42:01,2020-03-22 13:38:02,6961,2020-03-22 13:12:01,2020-03-22,13:12:01,2,沙井
297,39,107146,在美华人囤积20把枪自卫,2.0,2020-03-22 07:54:02,2020-03-22 14:58:01,25439,2020-03-22 13:12:01,2020-03-22,13:12:01,12,美华人 囤积 20 枪 自卫
297,40,107146,卡迪碧,4.0,2020-03-22 11:54:02,2020-03-22 17:30:02,20160,2020-03-22 13:12:01,2020-03-22,13:12:01,3,卡迪 碧
297,41,107146,朴宝剑客串梨泰院Class,3.0,2020-03-22 08:18:02,2020-03-22 14:04:02,20760,2020-03-22 13:12:01,2020-03-22,13:12:01,13,朴 宝剑 客串 梨泰院 Class
297,42,107146,意大利贝加莫火葬场全天24小时运作,2.0,2020-03-22 09:18:01,2020-03-22 13:54:02,16561,2020-03-22 13:12:01,2020-03-22,13:12:01,17,意大利 贝加莫 火葬场 全天 24 小时 运作
297,43,107146,用emoji来描述微博ID,3.0,2020-03-22 09:22:02,2020-03-22 13:46:02,15840,2020-03-22 13:12:01,2020-03-22,13:12:01,13,emoji 描述 微博 ID
297,44,107146,意大利总理称面临二战后最严重危机,2.0,2020-03-22 08:04:01,2020-03-22 13:34:02,19801,2020-03-22 13:12:01,2020-03-22,13:12:01,16,意大利 总理 称 面临 二战 后 最 严重 危机
297,45,107146,中国援塞尔维亚医疗队受最高礼遇迎接,2.0,2020-03-22 07:18:02,2020-03-22 14:14:02,24960,2020-03-22 13:12:01,2020-03-22,13:12:01,17,中国 援 塞尔维亚 医疗队 受 最高 礼遇 迎接
297,46,107146,影视剧中令人惊艳的戏曲扮相,3.0,2020-03-22 12:44:02,2020-03-22 15:00:02,8160,2020-03-22 13:12:01,2020-03-22,13:12:01,13,影视剧 中 令人 惊艳 戏曲 扮相
297,47,107146,上海新增14例境外输入病例,1.0,2020-03-22 08:20:01,2020-03-22 13:24:02,18241,2020-03-22 13:12:01,2020-03-22,13:12:01,13,上海 新增 14 例 境外 输入 病例
297,48,107146,C罗关注武磊,4.0,2020-03-22 09:26:02,2020-03-22 13:34:02,14880,2020-03-22 13:12:01,2020-03-22,13:12:01,6,C 罗 关注 武磊
297,49,107146,你做数学题的步骤,3.0,2020-03-22 12:40:02,2020-03-22 14:34:02,6840,2020-03-22 13:12:01,2020-03-22,13:12:01,8,做 数学题 步骤
297,50,107146,意大利留学生在家上网课,3.0,2020-03-22 10:12:02,2020-03-22 13:24:02,11520,2020-03-22 13:12:01,2020-03-22,13:12:01,11,意大利 留学生 在家 上网 课
299,1,107866,刘真去世,4.0,2020-03-23 10:44:01,2020-03-23 16:58:02,22441,2020-03-23 13:12:02,2020-03-23,13:12:02,4,刘真 去世
299,2,107866,澳大利亚退出今夏东京奥运会,1.0,2020-03-23 11:16:02,2020-03-23 16:28:01,18719,2020-03-23 13:12:02,2020-03-23,13:12:02,13,澳大利亚 退出 今夏 东京 奥运会
299,3,107866,小S悼念刘真,4.0,2020-03-23 12:42:02,2020-03-23 20:54:02,29520,2020-03-23 13:12:02,2020-03-23,13:12:02,6,小S 悼念 刘真
299,4,107866,郭老师直播和老公打起来了,4.0,2020-03-23 09:08:02,2020-03-23 17:20:02,29520,2020-03-23 13:12:02,2020-03-23,13:12:02,12,郭 老师 直播 老公 起来
299,5,107866,澳总理称今年是澳大利亚最难一年,2.0,2020-03-23 12:00:02,2020-03-23 16:06:02,14760,2020-03-23 13:12:02,2020-03-23,13:12:02,15,澳 总理 称 今年 澳大利亚 最 难 一年
299,6,107866,龚正任上海市代市长,2.0,2020-03-23 11:48:02,2020-03-23 16:22:02,16440,2020-03-23 13:12:02,2020-03-23,13:12:02,9,龚正任 上海市 代市长
299,7,107866,法国每晚八点为医护人员鼓掌,1.0,2020-03-23 12:40:02,2020-03-23 14:42:01,7319,2020-03-23 13:12:02,2020-03-23,13:12:02,13,法国 晚八点 医护人员 鼓掌
299,8,107866,今年前两个月实物商品网上零售额增长,2.0,2020-03-23 11:32:01,2020-03-23 15:54:02,15721,2020-03-23 13:12:02,2020-03-23,13:12:02,17,今年 前 两个 月 实物 商品 网上 零售额 增长
299,9,107866,再也看不到刘真和小S斗嘴了,3.0,2020-03-23 11:24:02,2020-03-23 13:54:02,9000,2020-03-23 13:12:02,2020-03-23,13:12:02,13,再也 看不到 刘真 小S 斗嘴
299,10,107866,意大利人回答为何不带口罩,3.0,2020-03-23 08:28:02,2020-03-23 15:50:02,26520,2020-03-23 13:12:02,2020-03-23,13:12:02,12,意大利人 回答 不带 口罩
299,11,107866,多国组织逼宫奥运延期,2.0,2020-03-23 11:32:01,2020-03-23 14:18:01,9960,2020-03-23 13:12:02,2020-03-23,13:12:02,10,国 组织 逼宫 奥运 延期
299,12,107866,纽约市长称特朗普再不行动更多人将丧命,1.0,2020-03-23 08:56:02,2020-03-23 15:36:02,24000,2020-03-23 13:12:02,2020-03-23,13:12:02,18,纽约 市长 称 特朗普 再 不 行动 更多人 丧命
299,13,107866,辛龙吻别刘真,3.0,2020-03-23 12:52:02,2020-03-23 21:24:01,30719,2020-03-23 13:12:02,2020-03-23,13:12:02,6,辛龙 吻别 刘真
299,14,107866,安倍表示若不能完整举办奥运将考虑延期,2.0,2020-03-23 09:18:02,2020-03-23 14:36:01,19079,2020-03-23 13:12:02,2020-03-23,13:12:02,18,安倍 表示 不能 完整 举办 奥运 考虑 延期
299,15,107866,海南省发布第一批禁塑名录,2.0,2020-03-23 11:32:01,2020-03-23 14:00:02,8881,2020-03-23 13:12:02,2020-03-23,13:12:02,12,海南省 发布 第一批 禁塑 名录
299,16,107866,重庆机场,3.0,2020-03-23 11:22:02,2020-03-23 20:04:01,31319,2020-03-23 13:12:02,2020-03-23,13:12:02,4,重庆 机场
299,17,107866,张文宏说正常生活可以逐步恢复了,1.0,2020-03-23 12:04:02,2020-03-23 16:36:01,16319,2020-03-23 13:12:02,2020-03-23,13:12:02,15,张文宏 说 正常 生活 逐步 恢复
299,18,107866,荷兰销毁百万束鲜花,2.0,2020-03-23 12:50:02,2020-03-23 18:28:01,20279,2020-03-23 13:12:02,2020-03-23,13:12:02,9,荷兰 销毁 百万 束 鲜花
299,19,107866,知乎崩了,3.0,2020-03-02 22:58:02,2020-04-04 18:50:02,71520,2020-03-23 13:12:02,2020-03-23,13:12:02,4,知乎 崩
299,20,107866,李兰娟院士在感恩林种下桂花树,2.0,2020-03-23 12:30:01,2020-03-23 15:44:02,11641,2020-03-23 13:12:02,2020-03-23,13:12:02,14,李兰娟 院士 感恩 林种 下 桂花树
299,21,107866,清华学霸挑战空军超高淘汰率,3.0,2020-03-23 12:36:02,2020-03-23 16:06:02,12600,2020-03-23 13:12:02,2020-03-23,13:12:02,13,清华 学霸 挑战 空军 超高 淘汰率
299,22,107866,梁天,4.0,2020-03-23 12:30:01,2020-03-23 19:02:02,23521,2020-03-23 13:12:02,2020-03-23,13:12:02,2,梁天
299,23,107866,戈贝尔失去味觉和嗅觉,3.0,2020-03-23 10:58:02,2020-03-23 16:22:02,19440,2020-03-23 13:12:02,2020-03-23,13:12:02,10,戈贝尔 失去 味觉 嗅觉
299,24,107866,企业复工后发现20多名空气员工,3.0,2020-03-23 10:22:02,2020-03-23 14:48:02,15960,2020-03-23 13:12:02,2020-03-23,13:12:02,15,企业 复工 后 发现 20 多名 空气 员工
299,25,107866,海豚向海鸥炫耀嘴里的小鱼,3.0,2020-03-23 11:50:02,2020-03-23 16:26:02,16560,2020-03-23 13:12:02,2020-03-23,13:12:02,12,海豚 海鸥 炫耀 嘴里 小鱼
299,26,107866,流浪猫生崽小区居民贴条请勿驱赶,3.0,2020-03-23 12:26:02,2020-03-23 14:52:02,8760,2020-03-23 13:12:02,2020-03-23,13:12:02,15,流浪 猫生 崽 小区 居民 贴条 请勿 驱赶
299,27,107866,周一早高峰北京已严重拥堵,2.0,2020-03-23 11:42:01,2020-03-23 15:58:02,15361,2020-03-23 13:12:02,2020-03-23,13:12:02,12,周 一早 高峰 北京 已 严重 拥堵
299,28,107866,意大利又一市长狂怼市民,3.0,2020-03-23 08:44:01,2020-03-23 14:10:02,19561,2020-03-23 13:12:02,2020-03-23,13:12:02,11,意大利 市长 狂 怼 市民
299,29,107866,蔚来汽车被列为被执行人,3.0,2020-03-23 12:32:02,2020-03-23 14:36:01,7439,2020-03-23 13:12:02,2020-03-23,13:12:02,11,蔚来 汽车 列为 被执行人
299,30,107866,加拿大退出东京奥运会,2.0,2020-03-23 10:50:02,2020-03-23 16:28:01,20279,2020-03-23 13:12:02,2020-03-23,13:12:02,10,加拿大 退出 东京 奥运会
299,31,107866,韩国疫情冲击下的汽车影院,1.0,2020-03-23 12:54:02,2020-03-23 16:22:02,12480,2020-03-23 13:12:02,2020-03-23,13:12:02,12,韩国 疫情 冲击 下 汽车影院
299,32,107866,ECMO施治有多难,2.0,2020-03-23 12:10:01,2020-03-23 14:52:02,9721,2020-03-23 13:12:02,2020-03-23,13:12:02,9,ECMO 施治 多难
299,33,107866,A股,3.0,2020-02-25 11:58:01,2020-12-01 04:20:02,58921,2020-03-23 13:12:02,2020-03-23,13:12:02,2,A股
299,34,107866,9地新增39例境外输入病例,1.0,2020-03-23 08:34:02,2020-03-23 13:34:01,17999,2020-03-23 13:12:02,2020-03-23,13:12:02,13,9 新增 39 例 境外 输入 病例
299,35,107866,北京向献血者赠500元体检卡和口罩,2.0,2020-03-23 11:36:01,2020-03-23 14:26:02,10201,2020-03-23 13:12:02,2020-03-23,13:12:02,17,北京 献血者 赠 500 元 体检 卡 口罩
299,36,107866,武汉大学樱花雨,2.0,2020-03-23 12:48:02,2020-03-23 17:20:02,16320,2020-03-23 13:12:02,2020-03-23,13:12:02,7,武汉大学 樱花雨
299,37,107866,让你屏蔽朋友圈好友的原因,3.0,2020-03-23 08:34:02,2020-03-23 13:56:02,19320,2020-03-23 13:12:02,2020-03-23,13:12:02,12,屏蔽 朋友圈 好友 原因
299,38,107866,麦当劳关闭英国所有门店,2.0,2020-03-23 10:08:02,2020-03-23 13:36:01,12479,2020-03-23 13:12:02,2020-03-23,13:12:02,11,麦当劳 关闭 英国 所有 门店
299,39,107866,多个国家及国际组织感谢中国,2.0,2020-03-23 12:52:02,2020-03-23 14:44:02,6720,2020-03-23 13:12:02,2020-03-23,13:12:02,13,多个 国家 国际 组织 感谢 中国
299,40,107866,新西兰宣布将全面停工停课,1.0,2020-03-23 12:52:02,2020-03-23 13:38:02,2760,2020-03-23 13:12:02,2020-03-23,13:12:02,12,新西兰 宣布 全面 停工 停课
299,41,107866,新西兰封锁全国,2.0,2020-03-23 12:42:02,2020-03-23 13:12:02,1800,2020-03-23 13:12:02,2020-03-23,13:12:02,7,新西兰 封锁 全国
299,42,107866,最适合自驾游的地方,3.0,2020-03-23 12:52:02,2020-03-23 13:20:02,1680,2020-03-23 13:12:02,2020-03-23,13:12:02,9,最 适合 自驾游 地方
299,43,107866,武汉地铁已做好恢复运营准备,2.0,2020-03-23 13:04:02,2020-03-23 15:36:02,9120,2020-03-23 13:12:02,2020-03-23,13:12:02,13,武汉 地铁 已 做好 恢复 运营 准备
299,44,107866,北京动物园复园,3.0,2020-03-23 13:06:01,2020-03-23 13:36:01,1800,2020-03-23 13:12:02,2020-03-23,13:12:02,7,北京动物园 复园
299,45,107866,艾草青团,3.0,2020-03-23 13:06:01,2020-03-23 16:30:02,12241,2020-03-23 13:12:02,2020-03-23,13:12:02,4,艾草 青团
299,46,107866,天津新增4例境外输入病例,1.0,2020-03-23 13:12:02,2020-08-30 21:02:02,28200,2020-03-23 13:12:02,2020-03-23,13:12:02,12,天津 新增 4 例 境外 输入 病例
299,47,107866,人不胖脸胖是什么体验,3.0,2020-03-23 08:20:02,2020-03-23 14:32:02,22320,2020-03-23 13:12:02,2020-03-23,13:12:02,10,人 不 胖脸 胖是 体验
299,48,107866,洛阳樱花道一侧樱花一侧垂柳,3.0,2020-03-23 11:08:02,2020-03-23 13:42:02,9240,2020-03-23 13:12:02,2020-03-23,13:12:02,13,洛阳 樱花 道 一侧 樱花 一侧 垂柳
299,49,107866,上海应急响应级别调整为二级,3.0,2020-03-23 11:00:02,2020-03-23 13:34:01,9239,2020-03-23 13:12:02,2020-03-23,13:12:02,13,上海 应急 响应 级别 调整 二级
299,50,107866,哥伦比亚监狱暴动致23死90伤,1.0,2020-03-23 10:46:02,2020-03-23 13:26:02,9600,2020-03-23 13:12:02,2020-03-23,13:12:02,15,哥伦比亚 监狱 暴动 致 23 死 90 伤
301,1,108586,当初批评中国的防疫措施西方都用了,2.0,2020-03-24 09:52:02,2020-03-24 16:10:02,22680,2020-03-24 13:18:01,2020-03-24,13:18:01,16,当初 批评 中国 防疫 措施 西方 都
301,2,108586,特朗普要在3至4个月内重启美国,1.0,2020-03-24 11:20:02,2020-03-24 17:26:02,21960,2020-03-24 13:18:01,2020-03-24,13:18:01,15,特朗普 3 4 月 内 重启 美国
301,3,108586,南京67万人次摇中消费券,2.0,2020-03-24 11:58:02,2020-03-24 16:18:02,15600,2020-03-24 13:18:01,2020-03-24,13:18:01,12,南京 67 万人次 摇中 消费 券
301,4,108586,禁止14天内曾到外国的非澳门居民入境,1.0,2020-03-24 11:38:02,2020-03-24 15:34:02,14160,2020-03-24 13:18:01,2020-03-24,13:18:01,18,禁止 14 天内 曾 外国 非 澳门 居民 入境
301,5,108586,申冰,3.0,2020-03-24 11:38:02,2020-03-26 09:56:02,80280,2020-03-24 13:18:01,2020-03-24,13:18:01,2,申冰
301,6,108586,内蒙人家里的水龙头流牛奶,3.0,2020-03-24 10:40:01,2020-03-24 17:54:02,26041,2020-03-24 13:18:01,2020-03-24,13:18:01,12,内蒙 人 家里 水龙头 流 牛奶
301,7,108586,露西娅波塞去世,3.0,2020-03-24 09:22:02,2020-03-24 15:34:02,22320,2020-03-24 13:18:01,2020-03-24,13:18:01,7,露西 娅 波塞 去世
301,8,108586,黄金,2.0,2020-03-12 22:30:02,2020-11-30 17:00:02,66600,2020-03-24 13:18:01,2020-03-24,13:18:01,2,黄金
301,9,108586,霉霉回应与侃爷通话录音曝光,4.0,2020-03-24 12:10:02,2020-03-24 18:28:02,22680,2020-03-24 13:18:01,2020-03-24,13:18:01,13,霉霉 回应 侃爷 通话录音 曝光
301,10,108586,特朗普对中国的指责不符合事实,1.0,2020-03-24 10:00:03,2020-03-24 15:42:02,20519,2020-03-24 13:18:01,2020-03-24,13:18:01,14,特朗普 中国 指责 不 符合事实
